game_date,action_type,combined_shot_type,game_event_id,game_id,lat,loc_x,loc_y,lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,matchup,opponent,shot_id,win.loss
1/1/13,Driving Reverse Layup Shot,Layup,125,21200463,34.0493,-19,-5,-118.2888,0,1,0,2012-13,6,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20063,0
1/1/13,Jump Shot,Jump Shot,536,21200463,33.8113,-111,233,-118.3808,1,4,0,2012-13,28,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20083,1
1/1/13,Jump Shot,Jump Shot,536,21200463,33.8113,-111,233,-118.3808,1,4,0,2012-13,28,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20083,0
1/1/13,Jump Shot,Jump Shot,207,21200463,33.8603,155,184,-118.1148,5,2,0,2012-13,19,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20064,1
1/1/13,Jump Shot,Jump Shot,207,21200463,33.8603,155,184,-118.1148,5,2,0,2012-13,19,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20064,0
1/1/13,Jump Shot,Jump Shot,280,21200463,33.8793,118,165,-118.1518,10,3,0,2012-13,41,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20069,1
1/1/13,Jump Shot,Jump Shot,280,21200463,33.8793,118,165,-118.1518,10,3,0,2012-13,41,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20069,0
1/1/13,Jump Hook Shot,Jump Shot,235,21200463,34.0103,0,34,-118.2698,3,2,0,2012-13,7,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20066,1
1/1/13,Jump Hook Shot,Jump Shot,235,21200463,34.0103,0,34,-118.2698,3,2,0,2012-13,7,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20066,0
1/1/13,Pullup Jump shot,Jump Shot,258,21200463,33.9673,75,77,-118.1948,1,2,0,2012-13,18,10,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20067,1
1/1/13,Pullup Jump shot,Jump Shot,258,21200463,33.9673,75,77,-118.1948,1,2,0,2012-13,18,10,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20067,0
1/1/13,Floating Jump shot,Jump Shot,212,21200463,33.9843,7,60,-118.2628,4,2,0,2012-13,23,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20065,1
1/1/13,Floating Jump shot,Jump Shot,212,21200463,33.9843,7,60,-118.2628,4,2,0,2012-13,23,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHI,PHI,20065,0
1/10/00,Jump Shot,Jump Shot,72,29900483,33.9123,-85,132,-118.3548,4,1,0,1999-00,42,15,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25365,1
1/10/00,Slam Dunk Shot,Dunk,16,29900483,34.0443,0,0,-118.2698,10,1,0,1999-00,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25362,1
1/10/00,Slam Dunk Shot,Dunk,38,29900483,34.0443,0,0,-118.2698,8,1,0,1999-00,16,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25363,1
1/10/00,Jump Shot,Jump Shot,88,29900483,33.9403,-143,104,-118.4128,2,1,0,1999-00,55,17,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25367,1
1/10/00,Jump Shot,Jump Shot,67,29900483,33.8053,-85,239,-118.3548,5,1,0,1999-00,14,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25364,1
1/10/00,Slam Dunk Shot,Dunk,274,29900483,34.0443,0,0,-118.2698,0,2,0,1999-00,40,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25374,1
1/10/00,Jump Shot,Jump Shot,362,29900483,34.0113,-57,33,-118.3268,4,3,0,1999-00,7,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25378,1
1/10/00,Jump Shot,Jump Shot,231,29900483,33.8673,179,177,-118.0908,2,2,0,1999-00,48,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25371,1
1/10/00,Layup Shot,Layup,258,29900483,34.0443,0,0,-118.2698,1,2,0,1999-00,40,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25372,1
1/10/00,Slam Dunk Shot,Dunk,271,29900483,34.0443,0,0,-118.2698,0,2,0,1999-00,50,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. DEN,DEN,25373,1
1/10/07,Fadeaway Jump Shot,Jump Shot,97,20600523,33.8783,31,166,-118.2388,11,2,0,2006-07,27,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10341,0
1/10/07,Jump Shot,Jump Shot,336,20600523,33.9273,136,117,-118.1338,11,4,0,2006-07,48,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10353,0
1/10/07,Jump Shot,Jump Shot,387,20600523,33.8573,39,187,-118.2308,6,4,0,2006-07,26,19,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10357,0
1/10/07,Jump Shot,Jump Shot,369,20600523,33.8223,-123,222,-118.3928,8,4,0,2006-07,47,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10355,0
1/10/07,Turnaround Jump Shot,Jump Shot,181,20600523,34.0273,95,17,-118.1748,2,2,0,2006-07,45,9,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10344,0
1/10/07,Driving Layup Shot,Layup,385,20600523,34.0443,0,0,-118.2698,7,4,0,2006-07,7,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10356,0
1/10/07,Jump Shot,Jump Shot,233,20600523,33.8573,15,187,-118.2548,8,3,0,2006-07,56,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10347,0
1/10/07,Driving Layup Shot,Layup,185,20600523,34.0443,0,0,-118.2698,2,2,0,2006-07,28,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10345,0
1/10/07,Jump Shot,Jump Shot,22,20600523,33.9173,-28,127,-118.2978,8,1,0,2006-07,7,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10340,0
1/10/07,Jump Shot,Jump Shot,252,20600523,34.0293,154,15,-118.1158,7,3,0,2006-07,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10349,0
1/10/07,Jump Shot,Jump Shot,100,20600523,33.8863,138,158,-118.1318,11,2,0,2006-07,5,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10342,0
1/10/07,Jump Shot,Jump Shot,307,20600523,34.0343,179,10,-118.0908,1,3,0,2006-07,24,17,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10352,0
1/10/07,Jump Shot,Jump Shot,188,20600523,34.0413,115,3,-118.1548,2,2,0,2006-07,2,11,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL @ HOU,HOU,10346,0
1/10/10,Jump Shot,Jump Shot,260,20900543,34.0143,165,30,-118.1048,11,3,0,2009-10,0,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15730,1
1/10/10,Layup Shot,Layup,312,20900543,34.0443,0,0,-118.2698,6,3,0,2009-10,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15734,1
1/10/10,Jump Shot,Jump Shot,276,20900543,33.9533,37,91,-118.2328,8,3,0,2009-10,46,9,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15732,1
1/10/10,Turnaround Jump Shot,Jump Shot,257,20900543,33.9233,-114,121,-118.3838,11,3,0,2009-10,36,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15729,1
1/10/10,Jump Shot,Jump Shot,246,20900543,33.9513,-130,93,-118.3998,0,2,0,2009-10,28,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15727,1
1/10/10,Jump Shot,Jump Shot,168,20900543,33.9553,-76,89,-118.3458,8,2,0,2009-10,34,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15720,1
1/10/10,Jump Shot,Jump Shot,229,20900543,33.8473,-194,197,-118.4638,2,2,0,2009-10,35,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15723,1
1/10/10,Jump Shot,Jump Shot,145,20900543,34.0383,135,6,-118.1348,9,2,0,2009-10,55,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15719,1
1/10/10,Jump Shot,Jump Shot,263,20900543,33.9423,113,102,-118.1568,10,3,0,2009-10,29,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15731,1
1/10/10,Running Layup Shot,Layup,32,20900543,34.0443,0,0,-118.2698,8,1,0,2009-10,50,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15716,1
1/10/10,Driving Reverse Layup Shot,Layup,189,20900543,34.0443,0,0,-118.2698,6,2,0,2009-10,7,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15722,1
1/10/10,Jump Shot,Jump Shot,111,20900543,33.9563,0,88,-118.2698,1,1,0,2009-10,54,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15717,1
1/10/10,Jump Shot,Jump Shot,181,20900543,33.9123,18,132,-118.2518,6,2,0,2009-10,43,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15721,1
1/10/10,Driving Finger Roll Layup Shot,Layup,232,20900543,34.0443,0,0,-118.2698,2,2,0,2009-10,12,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15724,1
1/10/10,Jump Shot,Jump Shot,302,20900543,33.9833,15,61,-118.2548,7,3,0,2009-10,6,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15733,1
1/10/10,Turnaround Fadeaway shot,Jump Shot,323,20900543,33.9373,6,107,-118.2638,5,3,0,2009-10,13,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15735,1
1/10/10,Jump Shot,Jump Shot,244,20900543,33.9423,-62,102,-118.3318,0,2,0,2009-10,37,11,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15726,1
1/10/10,Jump Shot,Jump Shot,249,20900543,33.8273,159,217,-118.1108,0,2,0,2009-10,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15728,1
1/10/10,Jump Shot,Jump Shot,237,20900543,34.0213,-160,23,-118.4298,1,2,0,2009-10,8,16,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15725,1
1/10/10,Jump Shot,Jump Shot,117,20900543,33.9263,67,118,-118.2028,0,1,0,2009-10,49,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIL,MIL,15718,1
1/10/12,Jump Shot,Jump Shot,100,21100141,34.0353,99,9,-118.1708,0,1,0,2011-12,41,9,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18313,0
1/10/12,Jump Bank Shot,Jump Shot,448,21100141,34.0083,-56,36,-118.3258,5,4,0,2011-12,11,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18329,0
1/10/12,Turnaround Bank shot,Bank Shot,18,21100141,34.0223,-87,22,-118.3568,9,1,0,2011-12,29,8,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18306,0
1/10/12,Fadeaway Jump Shot,Jump Shot,480,21100141,33.9293,31,115,-118.2388,1,4,0,2011-12,59,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18333,0
1/10/12,Fadeaway Jump Shot,Jump Shot,65,21100141,34.0303,-93,14,-118.3628,3,1,0,2011-12,37,9,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18308,0
1/10/12,Slam Dunk Shot,Dunk,459,21100141,34.0193,6,25,-118.2638,3,4,0,2011-12,59,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18330,0
1/10/12,Jump Shot,Jump Shot,96,21100141,33.8203,133,224,-118.1368,1,1,0,2011-12,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18312,0
1/10/12,Jump Shot,Jump Shot,68,21100141,34.0193,157,25,-118.1128,3,1,0,2011-12,13,15,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18309,0
1/10/12,Jump Shot,Jump Shot,81,21100141,34.0293,99,15,-118.1708,2,1,0,2011-12,10,10,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18311,0
1/10/12,Alley Oop Dunk Shot,Dunk,464,21100141,34.0273,-5,17,-118.2748,3,4,0,2011-12,9,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18332,0
1/10/12,Jump Shot,Jump Shot,9,21100141,33.8743,-7,170,-118.2768,10,1,0,2011-12,52,17,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18304,0
1/10/12,Step Back Jump shot,Jump Shot,107,21100141,33.9783,-177,66,-118.4468,0,1,0,2011-12,4,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18314,0
1/10/12,Jump Shot,Jump Shot,346,21100141,33.8603,86,184,-118.1838,2,3,0,2011-12,44,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18325,0
1/10/12,Turnaround Jump Shot,Jump Shot,277,21100141,34.0373,157,7,-118.1128,8,3,0,2011-12,54,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18323,0
1/10/12,Jump Shot,Jump Shot,56,21100141,33.9153,129,129,-118.1408,4,1,0,2011-12,9,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18307,0
1/10/12,Jump Shot,Jump Shot,462,21100141,33.8223,140,222,-118.1298,3,4,0,2011-12,13,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18331,0
1/10/12,Jump Shot,Jump Shot,228,21100141,33.9593,-128,85,-118.3978,0,2,0,2011-12,39,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18319,0
1/10/12,Jump Shot,Jump Shot,73,21100141,33.8603,65,184,-118.2048,3,1,0,2011-12,2,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18310,0
1/10/12,Jump Shot,Jump Shot,214,21100141,33.9313,21,113,-118.2488,2,2,0,2011-12,4,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18318,0
1/10/12,Jump Shot,Jump Shot,11,21100141,33.8723,-122,172,-118.3918,10,1,0,2011-12,21,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18305,0
1/10/12,Fadeaway Jump Shot,Jump Shot,420,21100141,33.9433,152,101,-118.1178,8,4,0,2011-12,15,18,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18328,0
1/10/12,Jump Shot,Jump Shot,212,21100141,33.8913,84,153,-118.1858,2,2,0,2011-12,10,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18317,0
1/10/12,Layup Shot,Layup,363,21100141,34.0193,-7,25,-118.2768,1,3,0,2011-12,11,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18327,0
1/10/12,Fadeaway Jump Shot,Jump Shot,250,21100141,34.0493,179,-5,-118.0908,11,3,0,2011-12,26,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18320,0
1/10/12,Jump Shot,Jump Shot,264,21100141,33.9293,-144,115,-118.4138,9,3,0,2011-12,53,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18322,0
1/10/12,Jump Shot,Jump Shot,187,21100141,33.8633,-13,181,-118.2828,3,2,0,2011-12,40,18,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18316,0
1/10/12,Jump Shot,Jump Shot,262,21100141,33.8353,-73,209,-118.3428,10,3,0,2011-12,19,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. PHX,PHX,18321,0
1/11/02,Layup Shot,Layup,335,20100506,34.0443,0,0,-118.2698,0,3,0,2001-02,1,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2155,0
1/11/02,Jump Shot,Jump Shot,86,20100506,34.0213,-73,23,-118.3428,1,1,0,2001-02,8,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2138,0
1/11/02,Layup Shot,Layup,287,20100506,34.0443,0,0,-118.2698,4,3,0,2001-02,5,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2153,0
1/11/02,Jump Shot,Jump Shot,387,20100506,33.9813,35,63,-118.2348,7,4,0,2001-02,19,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2156,0
1/11/02,Turnaround Jump Shot,Jump Shot,273,20100506,33.9343,-35,110,-118.3048,5,3,0,2001-02,19,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2151,0
1/11/02,Jump Shot,Jump Shot,18,20100506,33.8983,144,146,-118.1258,9,1,0,2001-02,47,20,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2132,0
1/11/02,Jump Shot,Jump Shot,110,20100506,33.9553,-189,89,-118.4588,10,2,0,2001-02,20,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2142,0
1/11/02,Running Jump Shot,Jump Shot,107,20100506,33.9113,129,133,-118.1408,10,2,0,2001-02,56,18,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2141,0
1/11/02,Jump Shot,Jump Shot,91,20100506,33.9113,129,133,-118.1408,0,1,0,2001-02,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2140,0
1/11/02,Layup Shot,Layup,61,20100506,34.0443,0,0,-118.2698,3,1,0,2001-02,58,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2135,0
1/11/02,Running Jump Shot,Jump Shot,112,20100506,33.9623,-29,82,-118.2988,10,2,0,2001-02,16,8,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2143,0
1/11/02,Jump Shot,Jump Shot,315,20100506,33.9743,144,70,-118.1258,1,3,0,2001-02,25,16,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2154,0
1/11/02,Jump Shot,Jump Shot,77,20100506,33.9853,-29,59,-118.2988,2,1,0,2001-02,26,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2136,0
1/11/02,Layup Shot,Layup,454,20100506,34.0443,0,0,-118.2698,1,4,0,2001-02,54,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2158,0
1/11/02,Jump Shot,Jump Shot,127,20100506,34.0043,-168,40,-118.4378,8,2,0,2001-02,25,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2145,0
1/11/02,Driving Dunk Shot,Dunk,285,20100506,34.0443,0,0,-118.2698,4,3,0,2001-02,30,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2152,0
1/11/02,Turnaround Jump Shot,Jump Shot,43,20100506,34.0253,79,19,-118.1908,6,1,0,2001-02,58,8,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2134,0
1/11/02,Jump Shot,Jump Shot,40,20100506,33.8483,-50,196,-118.3198,7,1,0,2001-02,34,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2133,0
1/11/02,Jump Shot,Jump Shot,189,20100506,33.8983,129,146,-118.1408,2,2,0,2001-02,3,19,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2147,0
1/11/02,Jump Shot,Jump Shot,84,20100506,33.9853,-44,59,-118.3138,1,1,0,2001-02,11,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2137,0
1/11/02,Jump Shot,Jump Shot,243,20100506,34.0083,49,36,-118.2208,9,3,0,2001-02,4,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,LAL @ MIN,MIN,2150,0
1/11/09,Jump Shot,Jump Shot,202,20800552,34.0303,237,14,-118.0328,2,2,0,2008-09,53,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIA,MIA,13864,1
1/11/09,Jump Shot,Jump Shot,239,20800552,33.9393,-116,105,-118.3858,11,3,0,2008-09,22,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,LAL vs. MIA,MIA,13866,1
1/11/09,Jump Shot,Jump Shot,222,20800552,33.8093,124,235,-118.1458,0,2,0,2008-09,32,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIA,MIA,13865,1
1/11/09,Jump Shot,Jump Shot,45,20800552,33.7983,-136,246,-118.4058,6,1,0,2008-09,43,28,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,LAL vs. MIA,MIA,13863,1
1/11/09,Jump Shot,Jump Shot,374,20800552,33.8353,78,209,-118.1918,0,3,0,2008-09,32,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,LAL vs. MIA,MIA,13872,1
